Internal ID,Item Name,Display Name,UPC Code,Bin Number,Bin OnHand,Bin Available,Bin Location,Item Status,Average Cost,Average Cost Per Bin,Subsidiary,Item Type
25186,ACC03,ACCESSORIES: SAFETY MATCHES IN BLUSH BOX SET THE MOOD,647658018584,PRODUCTION,3320,3320,Fidelitone PADDYWAX,PADDYWAX SPRING 2019,.58416373,1939.424,PW,Inventory Item
25186,ACC03,ACCESSORIES: SAFETY MATCHES IN BLUSH BOX SET THE MOOD,647658018584,S4B-C-051,88,88,B2C Warehouse PW,PADDYWAX SPRING 2019,.58416373,51.406,PW,Inventory Item
25187,ACC04,ACCESSORIES: SAFETY MATCHES IN PERIWINKLE BOX IT'S LIT,647658018591,PRODUCTION,4658,4658,Fidelitone PADDYWAX,PADDYWAX SPRING 2019,.58534019,2726.515,PW,Inventory Item
25187,ACC04,ACCESSORIES: SAFETY MATCHES IN PERIWINKLE BOX IT'S LIT,647658018591,S4B-C-045,104,104,B2C Warehouse PW,PADDYWAX SPRING 2019,.58534019,60.875,PW,Inventory Item
25188,ACC05,ACCESSORIES: SAFETY MATCHES IN BLACK BOX STRIKE MY FANCY,647658018607,PRODUCTION,4876,4876,Fidelitone PADDYWAX,PADDYWAX SPRING 2019,.5912098,2882.739,PW,Inventory Item
25188,ACC05,ACCESSORIES: SAFETY MATCHES IN BLACK BOX STRIKE MY FANCY,647658018607,S4B-C-059,224,224,B2C Warehouse PW,PADDYWAX SPRING 2019,.5912098,132.431,PW,Inventory Item
25189,ACC06,ACCESSORIES: RED SAFETY MATCHES IN GLASS CONTAINER WITH STRI,647658018614,PRODUCTION,5975,5975,Fidelitone PADDYWAX,PADDYWAX SPRING 2019,1.44417158,8628.925,PW,Inventory Item
25189,ACC06,ACCESSORIES: RED SAFETY MATCHES IN GLASS CONTAINER WITH STRI,647658018614,WALL-010-004,133,133,B2C Warehouse PW,PADDYWAX SPRING 2019,1.44417158,192.075,PW,Inventory Item
25311,ACC07,ACCESSORIES: WHITE SAFETY MATCHES IN GLASS CONTAINER WITH ST,647658018713,PRODUCTION,960,960,Fidelitone PADDYWAX,PADDYWAX SPRING 2019,1.41008646,1353.683,PW,Inventory Item
25311,ACC07,ACCESSORIES: WHITE SAFETY MATCHES IN GLASS CONTAINER WITH ST,647658018713,WALL-010-005,81,81,B2C Warehouse PW,PADDYWAX SPRING 2019,1.41008646,114.217,PW,Inventory Item
26785,ACC07C&B,ACCESSORIES: WHITE SAFETY MATCHES IN GLASS CONTAINER WITH ST,647658018713,A10-D-104,384,384,MC-PW,Custom Order Item,1.269675,487.555,PW,Inventory Item
26785,ACC07C&B,ACCESSORIES: WHITE SAFETY MATCHES IN GLASS CONTAINER WITH ST,647658018713,A80-C-111,816,816,MC-PW,Custom Order Item,1.269675,1036.055,PW,Inventory Item
35140,ACC08,ACCESSORIES: 13.5 cm TALL 85 CT. MATCHES WITH MATTE GOLD METALLIC TIP IN GLASS CONTAINER + CORK LID,647658026411,OB-STG001,1,0,B2C Warehouse PW,PADDYWAX FALL 2020,1.69502145,.00,PW,Inventory Item
35140,ACC08,ACCESSORIES: 13.5 cm TALL 85 CT. MATCHES WITH MATTE GOLD METALLIC TIP IN GLASS CONTAINER + CORK LID,647658026411,PRODUCTION,3312,3312,Fidelitone PADDYWAX,PADDYWAX FALL 2020,1.69502145,5613.911,PW,Inventory Item
35140,ACC08,ACCESSORIES: 13.5 cm TALL 85 CT. MATCHES WITH MATTE GOLD METALLIC TIP IN GLASS CONTAINER + CORK LID,647658026411,S5B-C-030,67,67,B2C Warehouse PW,PADDYWAX FALL 2020,1.69502145,113.566,PW,Inventory Item
35140,ACC08,ACCESSORIES: 13.5 cm TALL 85 CT. MATCHES WITH MATTE GOLD METALLIC TIP IN GLASS CONTAINER + CORK LID,647658026411,S5B-C-032,72,72,B2C Warehouse PW,PADDYWAX FALL 2020,1.69502145,122.042,PW,Inventory Item
35140,ACC08,ACCESSORIES: 13.5 cm TALL 85 CT. MATCHES WITH MATTE GOLD METALLIC TIP IN GLASS CONTAINER + CORK LID,647658026411,WIP-PW-MC,45,45,MC-PW,PADDYWAX FALL 2020,1.69502145,76.276,PW,Inventory Item
35142,ACC09,ACCESSORIES: 13.5 cm TALL 85 CT. MATCHES WITH BLUSH TIP IN GLASS CONTAINER + CORK LID,647658026428,PRODUCTION,3632,3632,Fidelitone PADDYWAX,PADDYWAX FALL 2020,1.69979586,6173.659,PW,Inventory Item
35142,ACC09,ACCESSORIES: 13.5 cm TALL 85 CT. MATCHES WITH BLUSH TIP IN GLASS CONTAINER + CORK LID,647658026428,S5B-B-004,68,68,B2C Warehouse PW,PADDYWAX FALL 2020,1.69979586,115.586,PW,Inventory Item
35142,ACC09,ACCESSORIES: 13.5 cm TALL 85 CT. MATCHES WITH BLUSH TIP IN GLASS CONTAINER + CORK LID,647658026428,S5B-B-006,72,72,B2C Warehouse PW,PADDYWAX FALL 2020,1.69979586,122.385,PW,Inventory Item
35143,ACC10,ACCESSORIES: 13.5 cm TALL 85 CT. MATCHES WITH OLIVE GREEN TIP IN GLASS CONTAINER + CORK LID,647658026435,PRODUCTION,3184,3184,Fidelitone PADDYWAX,PADDYWAX FALL 2020,1.69978005,5412.10,PW,Inventory Item
35143,ACC10,ACCESSORIES: 13.5 cm TALL 85 CT. MATCHES WITH OLIVE GREEN TIP IN GLASS CONTAINER + CORK LID,647658026435,S5B-B-018,63,63,B2C Warehouse PW,PADDYWAX FALL 2020,1.69978005,107.086,PW,Inventory Item
35143,ACC10,ACCESSORIES: 13.5 cm TALL 85 CT. MATCHES WITH OLIVE GREEN TIP IN GLASS CONTAINER + CORK LID,647658026435,S5B-B-020,72,72,B2C Warehouse PW,PADDYWAX FALL 2020,1.69978005,122.384,PW,Inventory Item
35145,ACC11,ACCESSORIES: 13.5 cm TALL 85 CT. MATCHES WITH COBALT BLUE TIP IN GLASS CONTAINER + CORK LID,647658026442,PRODUCTION,3580,3580,Fidelitone PADDYWAX,PADDYWAX FALL 2020,1.69979268,6085.258,PW,Inventory Item
35145,ACC11,ACCESSORIES: 13.5 cm TALL 85 CT. MATCHES WITH COBALT BLUE TIP IN GLASS CONTAINER + CORK LID,647658026442,S5B-B-028,66,66,B2C Warehouse PW,PADDYWAX FALL 2020,1.69979268,112.186,PW,Inventory Item
35145,ACC11,ACCESSORIES: 13.5 cm TALL 85 CT. MATCHES WITH COBALT BLUE TIP IN GLASS CONTAINER + CORK LID,647658026442,S5B-B-030,68,68,B2C Warehouse PW,PADDYWAX FALL 2020,1.69979268,115.586,PW,Inventory Item
35146,ACC12,ACCESSORIES: 13.5 cm TALL 85 CT. MATCHES WITH CHARCOAL TIP IN GLASS CONTAINER + CORK LID,647658026459,PRODUCTION,2900,2900,Fidelitone PADDYWAX,PADDYWAX FALL 2020,1.69978218,4929.368,PW,Inventory Item
35146,ACC12,ACCESSORIES: 13.5 cm TALL 85 CT. MATCHES WITH CHARCOAL TIP IN GLASS CONTAINER + CORK LID,647658026459,S5B-C-004,66,66,B2C Warehouse PW,PADDYWAX FALL 2020,1.69978218,112.186,PW,Inventory Item
35146,ACC12,ACCESSORIES: 13.5 cm TALL 85 CT. MATCHES WITH CHARCOAL TIP IN GLASS CONTAINER + CORK LID,647658026459,S5B-C-006,64,64,B2C Warehouse PW,PADDYWAX FALL 2020,1.69978218,108.786,PW,Inventory Item
18624,AGDW-1001,POST BOUND UNDATED WEEKLY PLANNER- STANDARD ISSUE (BLACK),812442026469,FP4-A-004,71,71,B2C Warehouse INK,Current,2.36716367,168.069,INK,Inventory Item
18624,AGDW-1001,POST BOUND UNDATED WEEKLY PLANNER- STANDARD ISSUE (BLACK),812442026469,OB-STG001,1,1,B2C Warehouse INK,Current,2.36716367,2.367,INK,Inventory Item
18624,AGDW-1001,POST BOUND UNDATED WEEKLY PLANNER- STANDARD ISSUE (BLACK),812442026469,PRODUCTION-INK,1074,1074,INK Fidelitone,Current,2.36716367,2542.334,INK,Inventory Item
18624,AGDW-1001,POST BOUND UNDATED WEEKLY PLANNER- STANDARD ISSUE (BLACK),812442026469,S2B-C-025,21,21,B2C Warehouse INK,Current,2.36716367,49.71,INK,Inventory Item
18625,AGDW-1002,POST BOUND UNDATED WEEKLY PLANNER- AFFAIRES DU JOUR (PINK),812442026476,A10-C-226-02,1,1,MC-INK,Current,1.93869499,1.939,INK,Inventory Item
18625,AGDW-1002,POST BOUND UNDATED WEEKLY PLANNER- AFFAIRES DU JOUR (PINK),812442026476,PRODUCTION-INK,632,632,INK Fidelitone,Current,1.93869499,1225.255,INK,Inventory Item
18625,AGDW-1002,POST BOUND UNDATED WEEKLY PLANNER- AFFAIRES DU JOUR (PINK),812442026476,S2B-C-029,26,26,B2C Warehouse INK,Current,1.93869499,50.406,INK,Inventory Item
31552,AGDW-1002ATH,POST BOUND UNDATED WEEKLY PLANNER- AFFAIRES DU JOUR (PINK),812442026476,WIP-INK-MC,18,18,MC-INK,CUSTOM DWI,1.94111111,34.94,INK,Assembly/Bill of Materials
18626,AGDW-1003,POST BOUND UNDATED WEEKLY PLANNER- CONSTELLATIONS (NAVY),812442026483,PRODUCTION-INK,1112,1112,INK Fidelitone,Current,2.25776094,2510.63,INK,Inventory Item
18626,AGDW-1003,POST BOUND UNDATED WEEKLY PLANNER- CONSTELLATIONS (NAVY),812442026483,S1B-B-046,43,43,B2C Warehouse INK,Current,2.25776094,97.084,INK,Inventory Item
18626,AGDW-1003,POST BOUND UNDATED WEEKLY PLANNER- CONSTELLATIONS (NAVY),812442026483,S2B-C-069,33,33,B2C Warehouse INK,Current,2.25776094,74.506,INK,Inventory Item
18627,AGDW-1004,POST BOUND UNDATED WEEKLY PLANNER- SLAY THE DAY (SEAFOAM GRE,812442026490,PRODUCTION-INK,2166,2166,INK Fidelitone,Current,2.14360692,4643.053,INK,Inventory Item
18627,AGDW-1004,POST BOUND UNDATED WEEKLY PLANNER- SLAY THE DAY (SEAFOAM GRE,812442026490,S1B-A-020,88,88,B2C Warehouse INK,Current,2.14360692,188.637,INK,Inventory Item
22296,AGDW-1005,POST BOUND UNDATED WEEKLY PLANNER - TEAL WEEKLY PLANS,812442028487,S2B-D-059,55,55,B2C Warehouse INK,DISCONTINUED 1/2020,1.88,103.40,INK,Inventory Item
22296,AGDW-1005,POST BOUND UNDATED WEEKLY PLANNER - TEAL WEEKLY PLANS,812442028487,S2B-D-061,15,15,B2C Warehouse INK,DISCONTINUED 1/2020,1.88,28.20,INK,Inventory Item
22297,AGDW-1006,POST BOUND UNDATED WEEKLY PLANNER - EGGPLANT DAY PLANNER,812442028494,S2B-D-057,39,39,B2C Warehouse INK,DISCONTINUED 1/2020,1.88,73.32,INK,Inventory Item
18491,AGL-1801,VEGAN LEATHER - TODAY IS THE DAY / 2018-2019 (GOLD),812442027299,Discontinued,8,8,B2C Warehouse INK,DISCONTINUED 12/2018,4.63,37.04,INK,Inventory Item
18492,AGL-1802,VEGAN LEATHER - AFFAIRES DU JOUR / 2018-2019 (BLUSH),812442027305,Discontinued,14,14,B2C Warehouse INK,DISCONTINUED 12/2018,4.62,64.68,INK,Inventory Item
18493,AGL-1803,VEGAN LEATHER - DREAM IT BELIEVE IT DO IT / 2018-2019 (IVORY,812442027312,Discontinued,34,34,B2C Warehouse INK,DISCONTINUED 12/2018,4.62,157.08,INK,Inventory Item
18494,AGL-1804,VEGAN LEATHER - WREATH / 2018-2019 (SEAFOAM GREEN),812442027329,Discontinued,20,20,B2C Warehouse INK,DISCONTINUED 12/2018,4.62,92.40,INK,Inventory Item
26459,AGL-1805,LINEAR GEO - NAVY LEATHERETTE 2019/2020,812442031234,A20-D-207,9,9,MC-INK,Discontinued,4.46972789,40.228,INK,Inventory Item
26459,AGL-1805,LINEAR GEO - NAVY LEATHERETTE 2019/2020,812442031234,A70-A-240,88,88,MC-INK,Discontinued,4.46972789,393.336,INK,Inventory Item
26459,AGL-1805,LINEAR GEO - NAVY LEATHERETTE 2019/2020,812442031234,S1B-A-004,50,50,B2C Warehouse INK,Discontinued,4.46972789,223.486,INK,Inventory Item
26492,AGL-1805COVER,COVER SAMPLE - LINEAR GEO - NAVY LEATHERETTE 2019/2020,812442031623,A80-C-180,10,10,MC-INK,Discontinued,.509,5.09,INK,Inventory Item
26460,AGL-1806,FLORAL AGENDA - PISTACHIO 2019/2020,812442032408,A70-A-236,99,99,MC-INK,Discontinued,4.33015075,428.685,INK,Inventory Item
26460,AGL-1806,FLORAL AGENDA - PISTACHIO 2019/2020,812442032408,A90-A2-175-02,6,6,MC-INK,Discontinued,4.33015075,25.981,INK,Inventory Item
26460,AGL-1806,FLORAL AGENDA - PISTACHIO 2019/2020,812442032408,Discontinued,94,94,B2C Warehouse INK,Discontinued,4.33015075,407.034,INK,Inventory Item
26493,AGL-1806COVER,COVER SAMPLE - FLORAL AGENDA - PISTACHIO 2019/2020,812442031630,A80-C-180,9,9,MC-INK,Discontinued,.50888889,4.58,INK,Inventory Item
26461,AGL-1807,2020 SWIRL - DUSTY PLUM 2019/2020,812442032415,A70-A-212,111,111,MC-INK,DISCONTINUED 12/2019,4.36993464,485.063,INK,Inventory Item
26461,AGL-1807,2020 SWIRL - DUSTY PLUM 2019/2020,812442032415,Discontinued,42,42,B2C Warehouse INK,DISCONTINUED 12/2019,4.36993464,183.537,INK,Inventory Item
26494,AGL-1807COVER,COVER SAMPLE - 2020 SWIRL - DUSTY PLUM 2019/2020,812442031647,A80-C-180,9,9,MC-INK,Discontinued,.50888889,4.58,INK,Inventory Item
18495,AGS-1801,VEGAN LEATHER - VINTAGE DIAMOND YEAR / 2018-2019 (GOLD),812442027336,Discontinued,87,87,B2C Warehouse INK,DISCONTINUED 12/2018,3.09126437,268.94,INK,Inventory Item
18496,AGS-1802,VEGAN LEATHER - PLANS AND GOALS / 2018-2019 (BLUSH),812442027343,Discontinued,22,22,B2C Warehouse INK,DISCONTINUED 12/2018,3.07,67.54,INK,Inventory Item
18497,AGS-1803,VEGAN LEATHER - SLAY THE DAY / 2018-2019 (IVORY),812442027350,Discontinued,15,15,B2C Warehouse INK,DISCONTINUED 12/2018,3.07,46.05,INK,Inventory Item
26462,AGS-1805,GEO GEO PLANS - PRINTED LEATHERETTE SONORA 2019/2020,812442031579,A20-D-219,9,9,MC-INK,Discontinued,3.06064677,27.546,INK,Inventory Item
26462,AGS-1805,GEO GEO PLANS - PRINTED LEATHERETTE SONORA 2019/2020,812442031579,A70-A-212,99,99,MC-INK,Discontinued,3.06064677,303.004,INK,Inventory Item
26462,AGS-1805,GEO GEO PLANS - PRINTED LEATHERETTE SONORA 2019/2020,812442031579,A90-B-179,12,12,MC-INK,Discontinued,3.06064677,36.728,INK,Inventory Item
26462,AGS-1805,GEO GEO PLANS - PRINTED LEATHERETTE SONORA 2019/2020,812442031579,Discontinued,81,81,B2C Warehouse INK,Discontinued,3.06064677,247.912,INK,Inventory Item
26463,AGS-1806,2020 - PRINTED LEATHERETTE MULTI 2019/2020,812442032422,A10-D-192,4,4,MC-INK,Discontinued,3.040625,12.163,INK,Inventory Item
26463,AGS-1806,2020 - PRINTED LEATHERETTE MULTI 2019/2020,812442032422,A20-B-205-02,12,12,MC-INK,Discontinued,3.040625,36.488,INK,Inventory Item
26464,AGS-1807,SHIELD AGENDA - GREY LEATHERETTE 2019/2020,812442031593,A70-A-240,99,99,MC-INK,Discontinued,2.67944444,265.265,INK,Inventory Item
26464,AGS-1807,SHIELD AGENDA - GREY LEATHERETTE 2019/2020,812442031593,A90-A2-175,10,10,MC-INK,Discontinued,2.67944444,26.794,INK,Inventory Item
26464,AGS-1807,SHIELD AGENDA - GREY LEATHERETTE 2019/2020,812442031593,A90-B-179,24,24,MC-INK,Discontinued,2.67944444,64.307,INK,Inventory Item
26464,AGS-1807,SHIELD AGENDA - GREY LEATHERETTE 2019/2020,812442031593,Discontinued,11,11,B2C Warehouse INK,Discontinued,2.67944444,29.474,INK,Inventory Item
26498,AGS-1807COVER,COVER SAMPLE - SHIELD AGENDA - GREY LEATHERETTE 2019/2020,812442032231,A80-C-180,10,10,MC-INK,Discontinued,.509,5.09,INK,Inventory Item
26465,AGS-1808,LINEAR PLANS - BURGUNDY LEATHERETTE 2019/2020,812442031609,A70-A-236,100,100,MC-INK,Discontinued,3.00995575,300.996,INK,Inventory Item
26465,AGS-1808,LINEAR PLANS - BURGUNDY LEATHERETTE 2019/2020,812442031609,Discontinued,126,126,B2C Warehouse INK,Discontinued,3.00995575,379.254,INK,Inventory Item
26499,AGS-1808COVER,COVER SAMPLE - LINEAR PLANS - BURGUNDY LEATHERETTE 2019/2020,812442032248,A80-C-180,8,8,MC-INK,Discontinued,.50875,4.07,INK,Inventory Item
26466,AGS-1809,DECO AGENDA - ORCHID LEATHERETTE 2019/2020,812442031616,A70-A-240,96,96,MC-INK,Discontinued,2.90994413,279.355,INK,Inventory Item
26466,AGS-1809,DECO AGENDA - ORCHID LEATHERETTE 2019/2020,812442031616,A90-B-175,3,3,MC-INK,Discontinued,2.90994413,8.73,INK,Inventory Item
26466,AGS-1809,DECO AGENDA - ORCHID LEATHERETTE 2019/2020,812442031616,Discontinued,57,57,B2C Warehouse INK,Discontinued,2.90994413,165.867,INK,Inventory Item
26466,AGS-1809,DECO AGENDA - ORCHID LEATHERETTE 2019/2020,812442031616,PRODUCTION-INK,23,23,INK Fidelitone,Discontinued,2.90994413,66.929,INK,Inventory Item
26500,AGS-1809COVER,COVER SAMPLE - DECO AGENDA - ORCHID LEATHERETTE 2019/2020,812442032255,A80-C-180,9,9,MC-INK,Discontinued,.50888889,4.58,INK,Inventory Item
26467,AGS-1811,YEARLY PLANS LINE - NAVY LEATHERETTE 2019/2020,812442032439,A90-A-179-02,12,12,MC-INK,Discontinued,2.83888889,34.067,INK,Inventory Item
26467,AGS-1811,YEARLY PLANS LINE - NAVY LEATHERETTE 2019/2020,812442032439,S1B-C-042,24,24,B2C Warehouse INK,Discontinued,2.83888889,68.133,INK,Inventory Item
26501,AGS-1811COVER,COVER SAMPLE - YEARLY PLANS LINE - NAVY LEATHERETTE 2019,812442032262,A80-C-180,9,9,MC-INK,Discontinued,.50888889,4.58,INK,Inventory Item
33818,AGS-1812,PRINTED TRIANGLE GRID,840111503829,PRODUCTION-INK,15,15,INK Fidelitone,DWI SPRING 2020,3.60826087,54.124,INK,Inventory Item
33818,AGS-1812,PRINTED TRIANGLE GRID,840111503829,S1B-A-072,31,31,B2C Warehouse INK,DWI SPRING 2020,3.60826087,111.856,INK,Inventory Item
33820,AGS-1813,PRINTED 2021 COLORFUL,840111503836,PRODUCTION-INK,473,473,INK Fidelitone,DWI SPRING 2020,3.60915433,1707.13,INK,Inventory Item
33821,AGS-1813BNC,PRINTED 2021 COLORFUL,840111503836,RWK-A-009,6,6,MC-INK,CUSTOM B&N COLLEGE,3.54833333,21.29,INK,Inventory Item
32727,AGS-1814,PRINTED 2021 CIRCLE SQUARE,840111503843,OB-STG001,1,0,B2C Warehouse INK,DWI SPRING 2020,3.6089726,.00,INK,Inventory Item
32727,AGS-1814,PRINTED 2021 CIRCLE SQUARE,840111503843,PRODUCTION-INK,93,93,INK Fidelitone,DWI SPRING 2020,3.6089726,335.634,INK,Inventory Item
32727,AGS-1814,PRINTED 2021 CIRCLE SQUARE,840111503843,S2B-B-020,52,52,B2C Warehouse INK,DWI SPRING 2020,3.6089726,187.667,INK,Inventory Item
33829,AGS-1818,NAVY YEARLY AGENDA SCROLL,840111506875,PRODUCTION-INK,6,6,INK Fidelitone,DWI SPRING 2020,3.245,19.47,INK,Inventory Item
33830,AGS-1818BNC,NAVY YEARLY AGENDA SCROLL,840111506875,GLZ-A-168,3,3,MC-INK,CUSTOM B&N COLLEGE,3.296,9.888,INK,Inventory Item
33830,AGS-1818BNC,NAVY YEARLY AGENDA SCROLL,840111506875,RWK-A-009,12,12,MC-INK,CUSTOM B&N COLLEGE,3.296,39.552,INK,Inventory Item
34648,AGS12-1821PS,PRINTED 2021 COLORFUL,840111507520,PRODUCTION-INK,12,12,INK Fidelitone,CUSTOM ITEM PAPER SOURCE,4.31833333,51.82,INK,Inventory Item
36438,AGS612-1001,RADIANT RAINBOW 2021,840111508572,PRODUCTION-INK,1707,1707,INK Fidelitone,DWI FALL 2020,3.49527869,5966.441,INK,Inventory Item
36438,AGS612-1001,RADIANT RAINBOW 2021,840111508572,PRP-A-001,27,27,MC-INK,DWI FALL 2020,3.49527869,94.373,INK,Inventory Item
36438,AGS612-1001,RADIANT RAINBOW 2021,840111508572,S2B-A-023,48,48,B2C Warehouse INK,DWI FALL 2020,3.49527869,167.773,INK,Inventory Item
36438,AGS612-1001,RADIANT RAINBOW 2021,840111508572,S2B-A-039,48,48,B2C Warehouse INK,DWI FALL 2020,3.49527869,167.773,INK,Inventory Item
36439,AGS612-1002,AGENDA PLANS INSPIRATIONS 2021,840111508589,A10-B-222-02,27,27,MC-INK,DWI FALL 2020,3.49280208,94.306,INK,Inventory Item
36439,AGS612-1002,AGENDA PLANS INSPIRATIONS 2021,840111508589,PRODUCTION-INK,1797,1797,INK Fidelitone,DWI FALL 2020,3.49280208,6276.565,INK,Inventory Item
36439,AGS612-1002,AGENDA PLANS INSPIRATIONS 2021,840111508589,S2B-C-015,51,51,B2C Warehouse INK,DWI FALL 2020,3.49280208,178.133,INK,Inventory Item
36439,AGS612-1002,AGENDA PLANS INSPIRATIONS 2021,840111508589,S2B-C-033,45,45,B2C Warehouse INK,DWI FALL 2020,3.49280208,157.176,INK,Inventory Item
36440,AGS612-1003,2021 BLOCK,840111508596,A10-B-222-02,27,27,MC-INK,DWI FALL 2020,3.49383307,94.333,INK,Inventory Item
36440,AGS612-1003,2021 BLOCK,840111508596,PRODUCTION-INK,1758,1758,INK Fidelitone,DWI FALL 2020,3.49383307,6142.159,INK,Inventory Item
36440,AGS612-1003,2021 BLOCK,840111508596,S2B-A-035,48,48,B2C Warehouse INK,DWI FALL 2020,3.49383307,167.704,INK,Inventory Item
36440,AGS612-1003,2021 BLOCK,840111508596,STA-B2C,48,48,B2C Warehouse INK,DWI FALL 2020,3.49383307,167.704,INK,Inventory Item
36441,AGS612-1004,YEARLY PLANNER VINTAGE,840111508602,A10-B-222,27,27,MC-INK,DWI FALL 2020,3.55897152,96.092,INK,Inventory Item
36441,AGS612-1004,YEARLY PLANNER VINTAGE,840111508602,PRODUCTION-INK,1773,1773,INK Fidelitone,DWI FALL 2020,3.55897152,6310.057,INK,Inventory Item
36441,AGS612-1004,YEARLY PLANNER VINTAGE,840111508602,S1B-B-006,48,48,B2C Warehouse INK,DWI FALL 2020,3.55897152,170.831,INK,Inventory Item
36441,AGS612-1004,YEARLY PLANNER VINTAGE,840111508602,S1B-C-024,48,48,B2C Warehouse INK,DWI FALL 2020,3.55897152,170.831,INK,Inventory Item
36264,AGS613-1001ST,NAVY ROUND STARBURST 2021,840111508541,PRODUCTION-INK,12,12,INK Fidelitone,CUSTOM ITEM STAPLES,4.16916667,50.03,INK,Inventory Item
36265,AGS613-1002ST,"CHAMPAGNE ""LITTLE BOOK BIG PLANS""",840111508558,PRODUCTION-INK,12,12,INK Fidelitone,CUSTOM ITEM STAPLES,4.16916667,50.03,INK,Inventory Item
18499,AGS68-1801,"17 MO STANDARD ISSUE SPIRAL MEDIUM PLANNER 5.75"" x 8.25"" - B",812442026247,A20-A2-221-02,12,12,MC-INK,DISCONTINUED 12/2018,3.36,40.32,INK,Inventory Item
18499,AGS68-1801,"17 MO STANDARD ISSUE SPIRAL MEDIUM PLANNER 5.75"" x 8.25"" - B",812442026247,A60-A-179,96,96,MC-INK,DISCONTINUED 12/2018,3.36,322.56,INK,Inventory Item
18499,AGS68-1801,"17 MO STANDARD ISSUE SPIRAL MEDIUM PLANNER 5.75"" x 8.25"" - B",812442026247,Discontinued,6,6,B2C Warehouse INK,DISCONTINUED 12/2018,3.36,20.16,INK,Inventory Item
18500,AGS68-1802,"17 MO STANDARD ISSUE SPIRAL MEDIUM PLANNER 5.75"" x 8.25"" - B",812442026254,A90-A2-177,12,12,MC-INK,DISCONTINUED 12/2018,3.36027778,40.323,INK,Inventory Item
18500,AGS68-1802,"17 MO STANDARD ISSUE SPIRAL MEDIUM PLANNER 5.75"" x 8.25"" - B",812442026254,Discontinued,18,18,B2C Warehouse INK,DISCONTINUED 12/2018,3.36027778,60.485,INK,Inventory Item
18500,AGS68-1802,"17 MO STANDARD ISSUE SPIRAL MEDIUM PLANNER 5.75"" x 8.25"" - B",812442026254,PRODUCTION-INK,6,6,INK Fidelitone,DISCONTINUED 12/2018,3.36027778,20.162,INK,Inventory Item
26468,AGS68-1804,17 MO STANDARD ISSUE SPIRAL MEDIUM PLANNER GREEN 2019/2020,812442032446,PRODUCTION-INK,12,12,INK Fidelitone,Discontinued,3.20407407,38.449,INK,Inventory Item
26468,AGS68-1804,17 MO STANDARD ISSUE SPIRAL MEDIUM PLANNER GREEN 2019/2020,812442032446,S2B-A-024,15,15,B2C Warehouse INK,Discontinued,3.20407407,48.061,INK,Inventory Item
26502,AGS68-1804COVER,COVER SAMPLE - STANDARD ISSUE SPIRAL MEDIUM PLANNER GREEN,812442032279,A80-C-180,11,11,MC-INK,Discontinued,.50909091,5.60,INK,Inventory Item
26469,AGS68-1806,17 MO STANDARD ISSUE SPIRAL MEDIUM PLANNER BLACK 2019/2020,812442032460,Discontinued,2,2,B2C Warehouse INK,Discontinued,3.116,6.232,INK,Inventory Item
26469,AGS68-1806,17 MO STANDARD ISSUE SPIRAL MEDIUM PLANNER BLACK 2019/2020,812442032460,PRODUCTION-INK,3,3,INK Fidelitone,Discontinued,3.116,9.348,INK,Inventory Item
26503,AGS68-1806COVER,COVER SAMPLE - STANDARD ISSUE SPIRAL MEDIUM PLANNER BLACK,812442032286,A80-C-180,12,12,MC-INK,Discontinued,.50916667,6.11,INK,Inventory Item
33837,AGS68-1807,GREEN STANDARD ISSUE,840111503942,OB-STG001,1,1,B2C Warehouse INK,DWI SPRING 2020,3.25789474,3.258,INK,Inventory Item
33837,AGS68-1807,GREEN STANDARD ISSUE,840111503942,PRODUCTION-INK,9,9,INK Fidelitone,DWI SPRING 2020,3.25789474,29.321,INK,Inventory Item
33837,AGS68-1807,GREEN STANDARD ISSUE,840111503942,S2B-D-070,3,3,B2C Warehouse INK,DWI SPRING 2020,3.25789474,9.774,INK,Inventory Item
33837,AGS68-1807,GREEN STANDARD ISSUE,840111503942,S2B-D-072,25,25,B2C Warehouse INK,DWI SPRING 2020,3.25789474,81.447,INK,Inventory Item
33838,AGS68-1809,BLACK STANDARD ISSUE,840111506455,PRODUCTION-INK,9,9,INK Fidelitone,DWI SPRING 2020,3.25809524,29.323,INK,Inventory Item
33838,AGS68-1809,BLACK STANDARD ISSUE,840111506455,S2B-D-066,5,5,B2C Warehouse INK,DWI SPRING 2020,3.25809524,16.29,INK,Inventory Item
33838,AGS68-1809,BLACK STANDARD ISSUE,840111506455,S2B-D-068,28,28,B2C Warehouse INK,DWI SPRING 2020,3.25809524,91.227,INK,Inventory Item
33845,AGS68-1809BNC,BLACK STANDARD ISSUE,840111506455,RWK-A-009,57,57,MC-INK,CUSTOM B&N COLLEGE,3.36087719,191.57,INK,Inventory Item
33839,AGS68-1810,"BLACK ""PLANNERS GONNA PLAN""",840111506462,OB-STG001,1,0,B2C Warehouse INK,DWI SPRING 2020,3.52263158,.00,INK,Inventory Item
